doy,d2_pinball
334,0.2408386468887329
336,0.12418901920318604
337,0.18327546119689941
339,0.23927873373031616
340,0.07660782337188721
341,0.27171242237091064
343,-0.5749764442443848
344,0.24687504768371582
345,0.06314170360565186
346,0.2106398344039917
347,0.15491032600402832
348,0.23327767848968506
349,0.20349246263504028
350,0.26204073429107666
351,0.3142307996749878
352,0.26472556591033936
353,0.1324557662010193
354,0.10340660810470581
355,0.15705561637878418
356,0.2859653830528259
357,-0.1846318244934082
358,0.10409772396087646
359,0.2739333510398865
360,0.37973928451538086
361,0.2551189064979553
362,0.23056745529174805
363,0.32748734951019287
364,0.2525780200958252
