doy,d2_pinball
257,0.19635462760925293
258,0.1553019881248474
259,0.17404353618621826
260,0.1547030806541443
261,0.19084155559539795
262,0.21576154232025146
263,0.17025762796401978
264,-0.2300485372543335
265,-0.15025866031646729
266,0.12904727458953857
267,0.19388335943222046
268,-0.0643383264541626
269,-0.017956018447875977
270,0.1797357201576233
271,0.12599164247512817
272,0.07187020778656006
273,0.06471127271652222
274,0.09513068199157715
275,0.14739370346069336
276,0.037253499031066895
277,0.1318308711051941
278,-0.06573152542114258
279,0.09883749485015869
280,0.15832680463790894
281,0.011701047420501709
282,0.08202826976776123
283,0.04564279317855835
284,0.0596923828125
285,0.139288067817688
286,0.15620672702789307
287,0.02722787857055664
288,0.06281709671020508
289,0.11309999227523804
290,0.16788291931152344
291,0.003896176815032959
292,0.13257479667663574
293,0.09340888261795044
294,0.1957547664642334
295,0.22066223621368408
296,0.12130343914031982
297,0.19353431463241577
298,0.2313660979270935
299,-0.5540622472763062
300,0.21960079669952393
301,0.08829325437545776
302,0.3545466661453247
303,0.18813246488571167
304,0.26318657398223877
305,0.13504022359848022
306,0.18979215621948242
307,0.3312094807624817
308,0.06664031744003296
309,-0.18705332279205322
310,0.0797688364982605
311,-0.038133859634399414
312,-0.6061605215072632
313,0.17142820358276367
314,0.280451238155365
315,0.3700242042541504
316,0.15232956409454346
317,0.28379571437835693
318,0.2161020040512085
319,0.20168304443359375
320,0.1476948857307434
321,0.21830648183822632
322,-0.024078369140625
323,0.34178388118743896
325,0.1223909854888916
326,0.31984347105026245
327,0.11896246671676636
328,0.12117844820022583
330,0.18292391300201416
331,-0.044052720069885254
332,0.1430830955505371
333,-0.04093337059020996
334,0.23425054550170898
336,0.17918378114700317
337,0.2876492142677307
339,0.22350174188613892
340,0.06435370445251465
341,0.2872147560119629
343,-0.8417099714279175
344,0.22838401794433594
345,-0.09680628776550293
346,0.15673315525054932
347,0.16695988178253174
348,0.22307062149047852
349,0.2537011504173279
350,0.23727905750274658
351,0.3196789026260376
352,0.21554839611053467
353,0.18443214893341064
354,0.09051686525344849
355,0.14704406261444092
356,0.21374225616455078
357,-0.7978590726852417
358,0.16020941734313965
359,0.2464854121208191
360,0.38674646615982056
361,0.26996368169784546
362,0.1964588165283203
363,0.3356279134750366
364,0.22452545166015625
